ID,SKU,name,description,current_price,current_stock,creation_date,last_update
996,SKU-00996,Memoria USB PNY 5533,Memoria USB para almacenamiento y transferencia de archivos,868.25,124,2026-07-22 00:00:00,2026-09-21 00:00:00
997,SKU-00997,Webcam Microsoft 2639,Cámara web para videollamadas,2675.11,67,2026-03-06 00:00:00,2026-08-01 00:00:00
998,SKU-00998,Disco SSD Western Digital 9573,Unidad SSD para almacenamiento de datos,2061.35,31,2025-10-26 00:00:00,2026-05-21 00:00:00
999,SKU-00999,Audífonos HyperX 1285,"Audífonos para música, llamadas y multimedia",662.62,9,2026-07-24 00:00:00,2026-09-21 00:00:00
1000,SKU-01000,Mouse Razer 5387,Mouse óptico para computadora,1292.59,75,2025-11-13 00:00:00,2026-05-11 00:00:00
1001,SKU-01001,Teclado HP 985,Teclado para computadora de uso diario,588.32,72,2026-05-24 00:00:00,2026-07-13 00:00:00
1002,SKU-01002,Webcam Logitech 299,Cámara web para videollamadas,2971.94,18,2026-04-30 00:00:00,2026-07-06 00:00:00
1003,SKU-01003,Disco SSD Western Digital 5449,Unidad SSD para almacenamiento de datos,1388.84,72,2026-03-18 00:00:00,2026-09-21 00:00:00
1004,SKU-01004,Memoria USB Kingston 6037,Memoria USB para almacenamiento y transferencia de archivos,1339.24,103,2025-04-29 00:00:00,2025-07-26 00:00:00
1005,SKU-01005,Webcam Microsoft 8562,Cámara web para videollamadas,3066.97,94,2025-11-07 00:00:00,2025-12-12 00:00:00
1006,SKU-01006,Mouse Genius 1286,Mouse óptico para computadora,2579.17,52,2026-05-17 00:00:00,2026-08-30 00:00:00
1007,SKU-01007,Memoria USB SanDisk 9637,Memoria USB para almacenamiento y transferencia de archivos,613.24,119,2025-07-31 00:00:00,2026-04-01 00:00:00
1008,SKU-01008,Teclado Genius 6946,Teclado para computadora de uso diario,756.29,49,2026-08-12 00:00:00,2026-09-21 00:00:00
1009,SKU-01009,Mouse HP 6539,Mouse óptico para computadora,2817.78,85,2026-07-21 00:00:00,2026-09-21 00:00:00
1010,SKU-01010,Audífonos HyperX 550,"Audífonos para música, llamadas y multimedia",3249.17,26,2026-08-11 00:00:00,2026-08-27 00:00:00
1011,SKU-01011,Cable USB Steren 9815,Cable USB para conexión y transferencia de datos,773.85,130,2025-11-14 00:00:00,2026-04-06 00:00:00
1012,SKU-01012,Webcam Logitech 4506,Cámara web para videollamadas,488.44,90,2025-06-08 00:00:00,2025-12-27 00:00:00
1013,SKU-01013,Laptop Acer 4180,Equipo portátil para trabajo y estudio,7836.59,10,2026-05-22 00:00:00,2026-09-09 00:00:00
1014,SKU-01014,Memoria USB Kingston 3194,Memoria USB para almacenamiento y transferencia de archivos,294.54,100,2025-05-04 00:00:00,2025-11-13 00:00:00
1015,SKU-01015,Memoria USB SanDisk 5328,Memoria USB para almacenamiento y transferencia de archivos,1665.11,101,2025-09-03 00:00:00,2025-09-12 00:00:00
1016,SKU-01016,Router Tenda 9825,Router inalámbrico para conexión de red,2585.74,59,2025-05-16 00:00:00,2025-10-28 00:00:00
1017,SKU-01017,Audífonos Philips 9304,"Audífonos para música, llamadas y multimedia",1081.99,68,2026-07-17 00:00:00,2026-09-21 00:00:00
1018,SKU-01018,Cable USB UGREEN 5642,Cable USB para conexión y transferencia de datos,614.46,131,2026-03-21 00:00:00,2026-06-15 00:00:00
1019,SKU-01019,Laptop Dell 5922,Equipo portátil para trabajo y estudio,17993.57,11,2025-09-30 00:00:00,2026-05-04 00:00:00
1020,SKU-01020,Webcam Logitech 9719,Cámara web para videollamadas,905.28,57,2025-12-11 00:00:00,2026-06-04 00:00:00
1021,SKU-01021,Audífonos Logitech 8965,"Audífonos para música, llamadas y multimedia",554.97,38,2025-10-08 00:00:00,2025-11-17 00:00:00
1022,SKU-01022,Router Netgear 1948,Router inalámbrico para conexión de red,3271.26,64,2025-03-23 00:00:00,2025-05-20 00:00:00
1023,SKU-01023,Mouse Microsoft 7009,Mouse óptico para computadora,2629.38,35,2026-05-20 00:00:00,2026-09-21 00:00:00
1024,SKU-01024,Monitor Samsung 8987,Monitor para computadora de alta resolución,4209.14,10,2025-04-13 00:00:00,2025-10-16 00:00:00
1025,SKU-01025,Cable USB Belkin 9069,Cable USB para conexión y transferencia de datos,524.12,92,2025-10-17 00:00:00,2026-01-05 00:00:00
1026,SKU-01026,Memoria USB PNY 6551,Memoria USB para almacenamiento y transferencia de archivos,113.44,74,2025-12-31 00:00:00,2026-03-27 00:00:00
1027,SKU-01027,Memoria USB Kingston 1552,Memoria USB para almacenamiento y transferencia de archivos,1505.02,84,2025-12-15 00:00:00,2026-08-05 00:00:00
1028,SKU-01028,Audífonos Philips 8622,"Audífonos para música, llamadas y multimedia",1002.94,49,2025-11-05 00:00:00,2026-04-23 00:00:00
1029,SKU-01029,Laptop Dell 2313,Equipo portátil para trabajo y estudio,10345.79,35,2025-01-22 00:00:00,2025-05-12 00:00:00
1030,SKU-01030,Mouse HP 5018,Mouse óptico para computadora,3473.16,60,2025-09-02 00:00:00,2026-04-16 00:00:00
1031,SKU-01031,Memoria USB ADATA 338,Memoria USB para almacenamiento y transferencia de archivos,815.88,112,2025-09-01 00:00:00,2026-02-28 00:00:00
1032,SKU-01032,Mouse Logitech 5269,Mouse óptico para computadora,1272.11,75,2025-02-26 00:00:00,2025-04-05 00:00:00
1033,SKU-01033,Laptop ASUS 7280,Equipo portátil para trabajo y estudio,18895.12,13,2026-04-14 00:00:00,2026-05-22 00:00:00
1034,SKU-01034,Cable USB Amazon Basics 9121,Cable USB para conexión y transferencia de datos,508.31,19,2026-01-25 00:00:00,2026-03-23 00:00:00
1035,SKU-01035,Mouse Logitech 5737,Mouse óptico para computadora,1420.32,75,2026-01-05 00:00:00,2026-07-04 00:00:00
1036,SKU-01036,Monitor AOC 3212,Monitor para computadora de alta resolución,4599.55,10,2025-02-13 00:00:00,2025-08-26 00:00:00
1037,SKU-01037,Disco SSD Kingston 7493,Unidad SSD para almacenamiento de datos,2135.55,46,2026-03-31 00:00:00,2026-09-21 00:00:00
1038,SKU-01038,Laptop Dell 3792,Equipo portátil para trabajo y estudio,20403.81,30,2025-04-23 00:00:00,2025-11-28 00:00:00
1039,SKU-01039,Memoria USB ADATA 3648,Memoria USB para almacenamiento y transferencia de archivos,783.73,149,2026-05-01 00:00:00,2026-06-17 00:00:00
1040,SKU-01040,Memoria USB ADATA 7231,Memoria USB para almacenamiento y transferencia de archivos,543.41,101,2026-06-04 00:00:00,2026-09-21 00:00:00
1041,SKU-01041,Webcam Microsoft 9027,Cámara web para videollamadas,782.67,16,2025-03-09 00:00:00,2025-10-16 00:00:00
1042,SKU-01042,Webcam HP 4627,Cámara web para videollamadas,684.02,82,2026-02-22 00:00:00,2026-09-21 00:00:00
1043,SKU-01043,Webcam Logitech 8042,Cámara web para videollamadas,1155.46,12,2025-06-30 00:00:00,2025-12-31 00:00:00
1044,SKU-01044,Memoria USB PNY 9384,Memoria USB para almacenamiento y transferencia de archivos,1466.18,54,2025-11-02 00:00:00,2026-03-27 00:00:00
1045,SKU-01045,Memoria USB SanDisk 1781,Memoria USB para almacenamiento y transferencia de archivos,603.45,89,2025-08-25 00:00:00,2025-11-17 00:00:00
1046,SKU-01046,Router D-Link 9900,Router inalámbrico para conexión de red,3197.36,81,2026-01-03 00:00:00,2026-06-14 00:00:00
1047,SKU-01047,Memoria USB ADATA 2979,Memoria USB para almacenamiento y transferencia de archivos,1193.56,137,2026-05-04 00:00:00,2026-07-28 00:00:00
1048,SKU-01048,Teclado Microsoft 196,Teclado para computadora de uso diario,2058.02,92,2026-01-28 00:00:00,2026-03-04 00:00:00
1049,SKU-01049,Cable USB Steren 7061,Cable USB para conexión y transferencia de datos,993.61,80,2025-03-12 00:00:00,2025-10-31 00:00:00
1050,SKU-01050,Audífonos JBL 9395,"Audífonos para música, llamadas y multimedia",3186.1,79,2025-07-11 00:00:00,2025-10-27 00:00:00
1051,SKU-01051,Cable USB Steren 5352,Cable USB para conexión y transferencia de datos,109.05,117,2025-02-10 00:00:00,2025-02-11 00:00:00
1052,SKU-01052,Monitor Samsung 7312,Monitor para computadora de alta resolución,9491.3,3,2025-07-17 00:00:00,2025-09-20 00:00:00
1053,SKU-01053,Router Huawei 2272,Router inalámbrico para conexión de red,3238.02,50,2026-08-01 00:00:00,2026-09-21 00:00:00
1054,SKU-01054,Teclado Genius 4669,Teclado para computadora de uso diario,445.84,46,2025-08-06 00:00:00,2026-01-09 00:00:00
1055,SKU-01055,Teclado Microsoft 3872,Teclado para computadora de uso diario,2781.8,20,2026-06-16 00:00:00,2026-09-21 00:00:00
1056,SKU-01056,Memoria USB SanDisk 734,Memoria USB para almacenamiento y transferencia de archivos,1388.16,35,2026-07-27 00:00:00,2026-09-21 00:00:00
1057,SKU-01057,Monitor Samsung 6166,Monitor para computadora de alta resolución,9204.15,32,2025-12-21 00:00:00,2026-07-16 00:00:00
1058,SKU-01058,Mouse Razer 7611,Mouse óptico para computadora,2386.43,52,2025-08-24 00:00:00,2026-02-28 00:00:00
1059,SKU-01059,Router TP-Link 1526,Router inalámbrico para conexión de red,1766.23,95,2025-09-09 00:00:00,2026-05-10 00:00:00
1060,SKU-01060,Disco SSD Kingston 3366,Unidad SSD para almacenamiento de datos,3364.71,50,2025-01-15 00:00:00,2025-04-17 00:00:00
1061,SKU-01061,Laptop Acer 9429,Equipo portátil para trabajo y estudio,22335.34,7,2025-04-09 00:00:00,2025-10-05 00:00:00
1062,SKU-01062,Memoria USB Verbatim 787,Memoria USB para almacenamiento y transferencia de archivos,352.16,109,2025-05-09 00:00:00,2025-06-03 00:00:00
1063,SKU-01063,Webcam HP 8691,Cámara web para videollamadas,2427.27,6,2026-06-11 00:00:00,2026-09-21 00:00:00
1064,SKU-01064,Cable USB Belkin 6995,Cable USB para conexión y transferencia de datos,880.83,12,2025-08-10 00:00:00,2025-12-09 00:00:00
1065,SKU-01065,Mouse Razer 8621,Mouse óptico para computadora,2806.76,48,2025-11-06 00:00:00,2026-01-05 00:00:00
1066,SKU-01066,Mouse Microsoft 6554,Mouse óptico para computadora,740.9,85,2025-06-26 00:00:00,2025-10-24 00:00:00
1067,SKU-01067,Memoria USB SanDisk 5697,Memoria USB para almacenamiento y transferencia de archivos,1115.49,48,2026-07-07 00:00:00,2026-09-21 00:00:00
1068,SKU-01068,Monitor AOC 6630,Monitor para computadora de alta resolución,2784.04,27,2025-02-16 00:00:00,2025-04-19 00:00:00
1069,SKU-01069,Audífonos HyperX 3835,"Audífonos para música, llamadas y multimedia",1275.71,83,2025-01-29 00:00:00,2025-03-14 00:00:00
1070,SKU-01070,Audífonos HyperX 4177,"Audífonos para música, llamadas y multimedia",1691.63,56,2025-08-06 00:00:00,2025-09-22 00:00:00
1071,SKU-01071,Audífonos Philips 829,"Audífonos para música, llamadas y multimedia",2337.53,92,2025-02-09 00:00:00,2025-05-24 00:00:00
1072,SKU-01072,Teclado Redragon 8245,Teclado para computadora de uso diario,3384.14,70,2026-02-03 00:00:00,2026-05-02 00:00:00
1073,SKU-01073,Router Huawei 6991,Router inalámbrico para conexión de red,1845.8,85,2025-12-16 00:00:00,2026-05-31 00:00:00
1074,SKU-01074,Mouse HP 651,Mouse óptico para computadora,2298.83,82,2025-11-07 00:00:00,2026-07-08 00:00:00
1075,SKU-01075,Cable USB Belkin 1840,Cable USB para conexión y transferencia de datos,203.61,72,2025-05-17 00:00:00,2025-10-11 00:00:00
1076,SKU-01076,Audífonos Logitech 9018,"Audífonos para música, llamadas y multimedia",692.5,48,2025-02-14 00:00:00,2025-04-01 00:00:00
1077,SKU-01077,Laptop Dell 8255,Equipo portátil para trabajo y estudio,13252.71,22,2025-11-06 00:00:00,2026-05-28 00:00:00
1078,SKU-01078,Webcam Logitech 1840,Cámara web para videollamadas,1667.62,78,2025-10-03 00:00:00,2026-03-07 00:00:00
1079,SKU-01079,Webcam Microsoft 5949,Cámara web para videollamadas,2700.73,100,2026-02-28 00:00:00,2026-06-12 00:00:00
1080,SKU-01080,Teclado Logitech 2253,Teclado para computadora de uso diario,664.86,6,2025-03-27 00:00:00,2025-10-28 00:00:00
1081,SKU-01081,Laptop ASUS 3431,Equipo portátil para trabajo y estudio,16598.49,12,2026-07-23 00:00:00,2026-09-21 00:00:00
1082,SKU-01082,Disco SSD Western Digital 1551,Unidad SSD para almacenamiento de datos,2368.66,37,2025-03-16 00:00:00,2025-10-03 00:00:00
1083,SKU-01083,Disco SSD Crucial 5472,Unidad SSD para almacenamiento de datos,1450.68,76,2025-07-15 00:00:00,2026-01-29 00:00:00
1084,SKU-01084,Memoria USB PNY 1966,Memoria USB para almacenamiento y transferencia de archivos,1026.87,70,2025-06-20 00:00:00,2026-01-13 00:00:00
1085,SKU-01085,Webcam Logitech 5595,Cámara web para videollamadas,1763.3,89,2025-12-31 00:00:00,2026-06-10 00:00:00
1086,SKU-01086,Monitor LG 1755,Monitor para computadora de alta resolución,10475.45,16,2026-05-11 00:00:00,2026-09-14 00:00:00
1087,SKU-01087,Cable USB Belkin 1299,Cable USB para conexión y transferencia de datos,437.38,46,2025-01-28 00:00:00,2025-03-11 00:00:00
1088,SKU-01088,Disco SSD Kingston 8260,Unidad SSD para almacenamiento de datos,2977.82,27,2025-06-06 00:00:00,2025-10-22 00:00:00
1089,SKU-01089,Laptop Dell 207,Equipo portátil para trabajo y estudio,10016.81,21,2025-11-12 00:00:00,2026-01-03 00:00:00
1090,SKU-01090,Laptop Lenovo 8581,Equipo portátil para trabajo y estudio,7629.93,18,2026-04-05 00:00:00,2026-04-05 00:00:00
1091,SKU-01091,Mouse Logitech 608,Mouse óptico para computadora,2005.31,31,2026-05-23 00:00:00,2026-07-31 00:00:00
1092,SKU-01092,Router D-Link 9539,Router inalámbrico para conexión de red,2675.56,72,2025-03-26 00:00:00,2025-06-01 00:00:00
1093,SKU-01093,Monitor ASUS 5752,Monitor para computadora de alta resolución,9872.59,12,2025-12-23 00:00:00,2026-06-03 00:00:00
1094,SKU-01094,Router D-Link 7386,Router inalámbrico para conexión de red,2589.75,68,2026-08-13 00:00:00,2026-08-21 00:00:00
1095,SKU-01095,Laptop Lenovo 6843,Equipo portátil para trabajo y estudio,26111.28,26,2026-06-24 00:00:00,2026-09-13 00:00:00
1096,SKU-01096,Webcam AverMedia 3117,Cámara web para videollamadas,2233.55,28,2026-06-30 00:00:00,2026-07-27 00:00:00
1097,SKU-01097,Disco SSD Western Digital 9399,Unidad SSD para almacenamiento de datos,4347.01,18,2026-08-11 00:00:00,2026-09-13 00:00:00
1098,SKU-01098,Audífonos Logitech 2115,"Audífonos para música, llamadas y multimedia",1992.88,79,2026-04-14 00:00:00,2026-09-21 00:00:00
1099,SKU-01099,Webcam HP 7909,Cámara web para videollamadas,1717.72,95,2025-02-26 00:00:00,2025-04-21 00:00:00
1100,SKU-01100,Audífonos Sony 9329,"Audífonos para música, llamadas y multimedia",1850.03,11,2026-05-28 00:00:00,2026-08-05 00:00:00
1101,SKU-01101,Disco SSD Kingston 6949,Unidad SSD para almacenamiento de datos,2686.64,15,2026-04-02 00:00:00,2026-07-25 00:00:00
1102,SKU-01102,Webcam Microsoft 8222,Cámara web para videollamadas,1109.23,36,2025-03-25 00:00:00,2025-08-30 00:00:00
1103,SKU-01103,Disco SSD Crucial 1629,Unidad SSD para almacenamiento de datos,1710.81,70,2026-01-10 00:00:00,2026-08-14 00:00:00
1104,SKU-01104,Webcam Logitech 502,Cámara web para videollamadas,2056.04,47,2026-06-23 00:00:00,2026-09-21 00:00:00
1105,SKU-01105,Router Huawei 2159,Router inalámbrico para conexión de red,722.26,78,2025-11-18 00:00:00,2026-02-01 00:00:00
1106,SKU-01106,Audífonos HyperX 2120,"Audífonos para música, llamadas y multimedia",2240.8,52,2026-06-05 00:00:00,2026-09-21 00:00:00
1107,SKU-01107,Cable USB Belkin 8877,Cable USB para conexión y transferencia de datos,1249.49,116,2025-01-28 00:00:00,2025-05-03 00:00:00
1108,SKU-01108,Teclado HP 7642,Teclado para computadora de uso diario,2362.36,55,2025-04-10 00:00:00,2025-08-11 00:00:00
1109,SKU-01109,Mouse HP 634,Mouse óptico para computadora,3106.03,18,2025-11-10 00:00:00,2026-05-17 00:00:00
1110,SKU-01110,Memoria USB PNY 2138,Memoria USB para almacenamiento y transferencia de archivos,1418.02,147,2025-01-02 00:00:00,2025-04-21 00:00:00
1111,SKU-01111,Router Huawei 5374,Router inalámbrico para conexión de red,523.19,52,2025-05-30 00:00:00,2026-01-12 00:00:00
1112,SKU-01112,Memoria USB ADATA 4504,Memoria USB para almacenamiento y transferencia de archivos,480.08,36,2025-04-12 00:00:00,2025-10-23 00:00:00
1113,SKU-01113,Disco SSD ADATA 6252,Unidad SSD para almacenamiento de datos,1553.82,71,2025-05-12 00:00:00,2025-07-13 00:00:00
1114,SKU-01114,Webcam Microsoft 2121,Cámara web para videollamadas,456.76,77,2025-07-22 00:00:00,2025-11-12 00:00:00
1115,SKU-01115,Router Netgear 2204,Router inalámbrico para conexión de red,1428.8,58,2026-07-30 00:00:00,2026-09-21 00:00:00
1116,SKU-01116,Cable USB Baseus 6341,Cable USB para conexión y transferencia de datos,740.86,51,2026-04-20 00:00:00,2026-09-21 00:00:00
1117,SKU-01117,Cable USB Amazon Basics 3740,Cable USB para conexión y transferencia de datos,1601.49,134,2026-03-18 00:00:00,2026-09-21 00:00:00
1118,SKU-01118,Audífonos JBL 2505,"Audífonos para música, llamadas y multimedia",2752.07,32,2026-02-10 00:00:00,2026-09-04 00:00:00
1119,SKU-01119,Teclado HP 5410,Teclado para computadora de uso diario,802.03,28,2025-02-11 00:00:00,2025-09-25 00:00:00
1120,SKU-01120,Router Netgear 1358,Router inalámbrico para conexión de red,2867.38,10,2025-03-28 00:00:00,2025-11-21 00:00:00
1121,SKU-01121,Laptop Dell 538,Equipo portátil para trabajo y estudio,24124.57,7,2026-02-06 00:00:00,2026-09-18 00:00:00
1122,SKU-01122,Laptop Dell 9186,Equipo portátil para trabajo y estudio,21964.31,23,2025-08-16 00:00:00,2026-03-11 00:00:00
1123,SKU-01123,Teclado Redragon 9388,Teclado para computadora de uso diario,2367.95,37,2026-08-15 00:00:00,2026-09-21 00:00:00
1124,SKU-01124,Mouse HP 1499,Mouse óptico para computadora,2188.68,51,2025-06-26 00:00:00,2025-09-05 00:00:00
1125,SKU-01125,Teclado Logitech 7959,Teclado para computadora de uso diario,1661.09,95,2026-01-04 00:00:00,2026-03-14 00:00:00
1126,SKU-01126,Disco SSD Kingston 304,Unidad SSD para almacenamiento de datos,2640.96,12,2025-08-13 00:00:00,2026-01-13 00:00:00
1127,SKU-01127,Mouse Microsoft 4894,Mouse óptico para computadora,2291.38,12,2025-12-04 00:00:00,2026-06-21 00:00:00
1128,SKU-01128,Monitor ASUS 629,Monitor para computadora de alta resolución,11129.56,7,2025-06-19 00:00:00,2025-08-17 00:00:00
1129,SKU-01129,Teclado Microsoft 7836,Teclado para computadora de uso diario,2585.91,83,2025-12-24 00:00:00,2026-05-30 00:00:00
1130,SKU-01130,Webcam HP 4539,Cámara web para videollamadas,590.24,11,2025-11-23 00:00:00,2026-02-20 00:00:00
1131,SKU-01131,Webcam Logitech 5075,Cámara web para videollamadas,688.53,99,2026-05-23 00:00:00,2026-08-13 00:00:00
1132,SKU-01132,Cable USB UGREEN 3240,Cable USB para conexión y transferencia de datos,1261.68,62,2025-05-05 00:00:00,2025-08-05 00:00:00
1133,SKU-01133,Memoria USB PNY 4294,Memoria USB para almacenamiento y transferencia de archivos,1797.33,62,2026-02-22 00:00:00,2026-09-17 00:00:00
1134,SKU-01134,Disco SSD Western Digital 5863,Unidad SSD para almacenamiento de datos,2571.24,8,2025-11-14 00:00:00,2025-12-18 00:00:00
1135,SKU-01135,Cable USB Amazon Basics 2291,Cable USB para conexión y transferencia de datos,633.16,71,2026-07-20 00:00:00,2026-09-21 00:00:00
1136,SKU-01136,Cable USB Baseus 4300,Cable USB para conexión y transferencia de datos,1516.19,88,2025-04-27 00:00:00,2025-11-09 00:00:00
1137,SKU-01137,Audífonos JBL 7656,"Audífonos para música, llamadas y multimedia",2892.07,14,2026-04-13 00:00:00,2026-09-10 00:00:00
1138,SKU-01138,Cable USB Amazon Basics 5632,Cable USB para conexión y transferencia de datos,140.22,51,2026-03-27 00:00:00,2026-09-21 00:00:00
1139,SKU-01139,Audífonos Logitech 7096,"Audífonos para música, llamadas y multimedia",439.49,78,2025-02-24 00:00:00,2025-07-08 00:00:00
1140,SKU-01140,Disco SSD Kingston 4534,Unidad SSD para almacenamiento de datos,1328.1,47,2025-07-11 00:00:00,2026-02-20 00:00:00
1141,SKU-01141,Router D-Link 6922,Router inalámbrico para conexión de red,835.49,93,2025-05-21 00:00:00,2025-11-15 00:00:00
1142,SKU-01142,Laptop Dell 5503,Equipo portátil para trabajo y estudio,17571.1,29,2025-02-14 00:00:00,2025-03-13 00:00:00
1143,SKU-01143,Monitor Samsung 3919,Monitor para computadora de alta resolución,4023.2,19,2025-06-04 00:00:00,2025-10-25 00:00:00
1144,SKU-01144,Monitor Dell 1099,Monitor para computadora de alta resolución,9568.51,32,2025-08-31 00:00:00,2025-09-17 00:00:00
1145,SKU-01145,Mouse Logitech 3689,Mouse óptico para computadora,2318.84,64,2026-05-25 00:00:00,2026-09-21 00:00:00
1146,SKU-01146,Monitor Samsung 7137,Monitor para computadora de alta resolución,6995.07,4,2025-08-13 00:00:00,2025-10-14 00:00:00
1147,SKU-01147,Memoria USB Verbatim 7878,Memoria USB para almacenamiento y transferencia de archivos,1033.32,138,2026-05-09 00:00:00,2026-09-21 00:00:00
